ID,Name,Age,Nationality,Overall,Club,Value,Pos_simp,Weight,Finishing,Acceleration,Dribbling,Stamina,Strength,Vision,Positioning,GKReflexes,Height_cm
202854,B. Sylvestre,25,United States,63,LA Galaxy,€350K,GK,91.17,19.0,61.0,18.0,41.0,81.0,27.0,14.0,66.0,195.58
209766,M. Born,24,Germany,63,SV Meppen,€500K,ATT,68.95,62.0,86.0,63.0,45.0,56.0,49.0,61.0,10.0,175.26
234087,C. Styles,18,England,63,Bury,€750K,MID,59.87,58.0,66.0,57.0,63.0,46.0,67.0,59.0,7.0,167.64
242535,S. Jovanović,24,Serbia,63,Wolfsberger AC,€475K,MID,79.83,53.0,76.0,66.0,65.0,60.0,61.0,60.0,13.0,182.88
228456,Juan Pérez,21,Spain,63,CA Osasuna,€500K,GK,83.01,17.0,32.0,21.0,28.0,69.0,30.0,20.0,68.0,190.5
234856,H. Mendes,20,France,63,FC Lorient,€525K,DEF,73.94,38.0,72.0,59.0,62.0,68.0,49.0,27.0,10.0,182.88
239208,D. Newton,27,England,63,Stevenage,€400K,ATT,74.84,64.0,79.0,63.0,80.0,76.0,52.0,63.0,13.0,177.8
244072,M. Fejzullahu,24,Albania,63,Eintracht Braunschweig,€475K,MID,68.04,63.0,81.0,64.0,63.0,41.0,58.0,60.0,8.0,172.72
191848,W. Abdullah,32,Saudi Arabia,63,Al Nassr,€210K,GK,86.18,11.0,37.0,11.0,38.0,63.0,62.0,13.0,64.0,190.5
205161,H. Bunn,25,England,63,Southend United,€450K,MID,73.94,66.0,75.0,61.0,59.0,55.0,64.0,61.0,8.0,175.26
215657,M. Lauritsen,25,Denmark,63,Vejle Boldklub,€400K,DEF,83.01,33.0,52.0,47.0,63.0,76.0,53.0,27.0,6.0,195.58
217193,J. Corrales,27,Cuba,63,Chicago Fire,€350K,DEF,69.85,33.0,68.0,58.0,60.0,52.0,42.0,51.0,9.0,175.26
210026,C. Calvo,25,Mexico,63,Deportivo Toluca,€400K,DEF,87.09,27.0,53.0,54.0,70.0,80.0,51.0,31.0,10.0,195.58
224874,A. Pellegrino,28,Norway,63,Strømsgodset IF,€375K,ATT,68.04,62.0,70.0,68.0,62.0,62.0,47.0,62.0,8.0,190.5
164458,S. Aborah,31,Belgium,63,Waterford FC,€325K,MID,67.13,49.0,68.0,57.0,78.0,66.0,66.0,46.0,9.0,170.18
165738,J. Kennedy,31,England,63,Carlisle United,€325K,MID,74.84,55.0,56.0,58.0,87.0,73.0,64.0,60.0,8.0,185.42
235626,M. Ambrose,24,United States,63,Atlanta United,€400K,DEF,74.84,26.0,72.0,54.0,67.0,64.0,30.0,38.0,11.0,175.26
245098,L. Osaki,26,Japan,63,Vissel Kobe,€350K,DEF,82.1,28.0,57.0,38.0,60.0,75.0,42.0,40.0,12.0,187.96
215403,J. Yorwerth,23,Wales,63,Peterborough United,€475K,DEF,74.84,20.0,55.0,46.0,59.0,73.0,36.0,31.0,14.0,185.42
220779,M. Ridenton,22,New Zealand,63,Newcastle Jets,€525K,MID,72.12,52.0,64.0,56.0,77.0,67.0,64.0,64.0,14.0,180.34
223595,J. Strauß,22,Germany,63,FC Erzgebirge Aue,€450K,DEF,73.03,53.0,75.0,61.0,69.0,53.0,61.0,59.0,6.0,177.8
239211,B. Moussiti-Oko,23,Congo,63,Le Havre AC,€525K,ATT,88.9,65.0,60.0,44.0,56.0,88.0,47.0,61.0,6.0,182.88
196972,L. Sætra,26,Norway,63,Strømsgodset IF,€375K,DEF,89.81,33.0,42.0,32.0,63.0,86.0,46.0,35.0,12.0,195.58
238956,D. Bock,23,Germany,63,FC Carl Zeiss Jena,€500K,MID,74.84,59.0,69.0,64.0,71.0,63.0,49.0,64.0,12.0,182.88
239724,S. Puttkammer,29,Germany,63,SV Meppen,€290K,MID,81.19,19.0,61.0,29.0,67.0,81.0,38.0,27.0,6.0,193.04
244588,B. Baiye,17,Belgium,63,Club Brugge KV,€650K,MID,74.84,32.0,65.0,57.0,64.0,75.0,46.0,39.0,12.0,177.8
197998,A. Andersson,27,Sweden,63,Östersunds FK,€325K,GK,82.1,11.0,30.0,13.0,32.0,66.0,30.0,11.0,63.0,193.04
229998,D. Schad,21,Germany,63,1. FC Kaiserslautern,€450K,DEF,69.85,31.0,84.0,59.0,68.0,49.0,40.0,46.0,12.0,175.26
238446,Tachi,20,Spain,63,Atlético Madrid,€725K,DEF,74.84,26.0,60.0,40.0,55.0,59.0,31.0,23.0,8.0,182.88
238958,R. Harper,18,England,63,West Bromwich Albion,€750K,MID,76.2,36.0,61.0,58.0,67.0,65.0,63.0,59.0,13.0,182.88
242542,A. Herrera,21,United States,63,Real Salt Lake,€525K,DEF,69.85,31.0,73.0,62.0,66.0,73.0,45.0,54.0,5.0,180.34
199535,M. Novak,27,Austria,63,Wolfsberger AC,€350K,DEF,79.83,36.0,70.0,63.0,63.0,70.0,54.0,56.0,13.0,182.88
221807,P. Grazziani,23,Colombia,63,Alianza Petrolera,€400K,GK,74.84,13.0,45.0,16.0,42.0,43.0,28.0,16.0,65.0,182.88
237679,R. Kolo-Muani,19,DR Congo,63,FC Nantes,€525K,ATT,73.03,63.0,61.0,64.0,38.0,68.0,52.0,63.0,5.0,187.96
244591,J. Bogle,17,England,63,Derby County,€650K,DEF,68.95,39.0,83.0,68.0,60.0,53.0,49.0,61.0,6.0,177.8
189295,J. Sudić,27,Sweden,63,Trelleborgs FF,€350K,DEF,82.1,17.0,47.0,37.0,42.0,81.0,45.0,24.0,9.0,193.04
215408,A. Chapman,28,England,63,Peterborough United,€260K,GK,92.08,11.0,31.0,12.0,38.0,61.0,38.0,10.0,65.0,203.2
228464,Kim Jin Hyuk,25,Korea Republic,63,Daegu FC,€450K,DEF,78.02,37.0,53.0,17.0,53.0,71.0,24.0,23.0,11.0,187.96
245616,Pelayo Morilla,16,Spain,63,Real Sporting de Gijón,€725K,MID,69.85,61.0,75.0,69.0,48.0,62.0,53.0,57.0,7.0,182.88
237169,C. Bramall,22,England,63,Arsenal,€425K,DEF,72.12,36.0,88.0,63.0,64.0,56.0,50.0,53.0,12.0,177.8
231538,B. Blasi,22,Argentina,63,Unión de Santa Fe,€500K,DEF,74.84,28.0,65.0,47.0,76.0,71.0,38.0,24.0,8.0,180.34
235378,F. Eguelfi,23,Italy,63,Hellas Verona,€525K,MID,73.94,50.0,66.0,68.0,57.0,55.0,53.0,55.0,12.0,177.8
242546,L. Lencinas,23,Argentina,63,Godoy Cruz,€500K,ATT,76.2,67.0,64.0,66.0,54.0,62.0,50.0,63.0,6.0,175.26
204915,K. Guthrie,25,England,63,Stevenage,€450K,ATT,69.85,64.0,74.0,63.0,61.0,68.0,52.0,59.0,9.0,190.5
225395,Ezkieta,21,Spain,63,FC Barcelona,€525K,GK,78.02,12.0,41.0,17.0,41.0,64.0,30.0,15.0,64.0,193.04
242547,J. Scherzer,22,Austria,63,FC Admira Wacker Mödling,€400K,DEF,76.2,26.0,64.0,60.0,65.0,72.0,33.0,28.0,14.0,185.42
243315,Dani Gómez,19,Spain,63,Real Madrid,€800K,ATT,69.85,67.0,66.0,60.0,51.0,70.0,42.0,61.0,14.0,177.8
244083,J. Hofmann,21,Germany,63,VfL Sportfreunde Lotte,€575K,MID,67.13,51.0,67.0,58.0,66.0,45.0,63.0,59.0,14.0,170.18
182387,Zhang Xiaofei,35,China PR,63,Changchun Yatai FC,€80K,DEF,73.94,49.0,56.0,57.0,49.0,78.0,52.0,31.0,6.0,177.8
191859,Wang Lin,30,China PR,63,Shanghai Greenland Shenhua FC,€270K,DEF,74.84,32.0,79.0,54.0,88.0,75.0,53.0,46.0,10.0,177.8
221556,O. Mfulu,24,DR Congo,63,Red Star FC,€425K,MID,76.2,36.0,54.0,55.0,74.0,62.0,60.0,58.0,12.0,182.88
243316,Fornos,21,Spain,63,Deportivo de La Coruña,€550K,DEF,68.95,15.0,48.0,22.0,51.0,65.0,25.0,28.0,12.0,180.34
186228,Wang Song,34,China PR,63,Jiangsu Suning FC,€190K,MID,73.94,58.0,46.0,63.0,55.0,73.0,66.0,64.0,7.0,177.8
213621,C. Melivilú,24,Chile,63,San Luis de Quillota,€500K,ATT,77.11,64.0,67.0,62.0,53.0,78.0,49.0,60.0,8.0,182.88
210806,W. Suwayyid,30,Saudi Arabia,63,Al Faisaly,€270K,DEF,66.22,46.0,74.0,55.0,87.0,70.0,59.0,52.0,7.0,175.26
152950,G. Wojtkowiak,34,Poland,63,Lechia Gdańsk,€100K,DEF,74.84,35.0,59.0,52.0,74.0,68.0,43.0,37.0,10.0,182.88
227958,I. Louati,24,Tunisia,63,Vejle Boldklub,€500K,ATT,79.83,64.0,67.0,59.0,64.0,79.0,54.0,57.0,13.0,193.04
233078,P. Sabbag,21,Colombia,63,CD Tondela,€825K,ATT,81.19,65.0,52.0,56.0,59.0,82.0,51.0,65.0,11.0,187.96
194678,A. Eastham,27,England,63,Fleetwood Town,€375K,DEF,89.81,15.0,59.0,38.0,74.0,81.0,44.0,15.0,10.0,190.5
198519,C. Aasbak,24,Norway,63,Kristiansund BK,€400K,DEF,81.19,41.0,67.0,55.0,71.0,76.0,62.0,53.0,15.0,187.96
202103,Li Jianbin,29,China PR,63,Shanghai Greenland Shenhua FC,€325K,DEF,77.11,19.0,71.0,30.0,80.0,74.0,31.0,44.0,9.0,185.42
229751,E. Ozuna,22,Argentina,63,Club Atlético Aldosivi,€625K,MID,76.2,63.0,77.0,66.0,63.0,34.0,67.0,59.0,14.0,172.72
237943,D. Scarr,23,England,63,Birmingham City,€425K,DEF,84.82,32.0,63.0,46.0,68.0,73.0,35.0,41.0,14.0,187.96
242551,I. Smith,20,Costa Rica,63,IFK Norrköping,€725K,MID,68.04,35.0,75.0,59.0,74.0,63.0,43.0,47.0,13.0,177.8
200312,T. Barnett,32,England,63,Cheltenham Town,€290K,ATT,84.82,61.0,67.0,57.0,68.0,79.0,37.0,59.0,14.0,190.5
245368,G. Yalçin,19,Turkey,63,Beşiktaş JK,€650K,ATT,77.11,65.0,72.0,72.0,50.0,66.0,51.0,48.0,14.0,182.88
186488,Li Shuai,35,China PR,63,Shanghai Greenland Shenhua FC,€90K,GK,88.0,11.0,30.0,6.0,44.0,45.0,47.0,12.0,65.0,193.04
211833,T. Lindenhahn,27,Germany,63,Hallescher FC,€300K,DEF,78.93,55.0,74.0,67.0,92.0,63.0,60.0,56.0,15.0,177.8
227705,A. Empereur,24,Brazil,63,Hellas Verona,€400K,DEF,78.93,18.0,59.0,37.0,61.0,65.0,34.0,30.0,10.0,185.42
204154,J. Schwadorf,25,Germany,63,SV Wehen Wiesbaden,€450K,MID,72.12,52.0,78.0,67.0,59.0,45.0,62.0,54.0,11.0,177.8
206202,O. Norburn,25,England,63,Shrewsbury,€450K,MID,82.1,55.0,72.0,64.0,76.0,75.0,63.0,55.0,16.0,185.42
225146,S. D'Almeida,22,Benin,63,Yeovil Town,€475K,MID,71.21,52.0,78.0,61.0,85.0,74.0,60.0,53.0,14.0,177.8
243322,Lim Jae Hyeok,19,Korea Republic,63,Daegu FC,€800K,ATT,66.22,63.0,77.0,63.0,67.0,63.0,53.0,64.0,14.0,180.34
244602,O. Boussaid,18,Belgium,63,FC Utrecht,€750K,MID,66.22,53.0,78.0,72.0,50.0,37.0,62.0,44.0,10.0,165.1
233083,H. Demir,20,Turkey,63,Kasimpaşa SK,€500K,MID,74.84,42.0,65.0,62.0,72.0,60.0,62.0,52.0,15.0,177.8
238203,J. Pirinen,26,Finland,63,HJK Helsinki,€350K,DEF,81.19,41.0,79.0,62.0,73.0,69.0,34.0,59.0,6.0,182.88
220540,D. Bejarano,24,Bolivia,63,,€0,MID,73.94,33.0,71.0,64.0,64.0,71.0,47.0,58.0,10.0,182.88
223868,T. Schützenauer,21,Austria,63,SK Sturm Graz,€400K,GK,69.85,20.0,33.0,11.0,24.0,44.0,33.0,11.0,63.0,180.34
229500,Jaquité,22,Guinea Bissau,63,CD Tondela,€525K,MID,64.86,32.0,64.0,51.0,80.0,44.0,49.0,34.0,11.0,172.72
239740,A. Jallow,19,Gambia,63,FC Metz,€700K,MID,62.14,42.0,82.0,67.0,56.0,30.0,60.0,53.0,14.0,165.1
241020,N. Moreno,21,Colombia,63,Envigado FC,€600K,MID,68.04,63.0,77.0,64.0,65.0,44.0,57.0,62.0,12.0,175.26
221053,E. Gómez,24,Argentina,63,Rosario Central,€400K,DEF,72.12,33.0,72.0,60.0,72.0,68.0,36.0,50.0,8.0,175.26
235389,C. Rodríguez,21,Mexico,63,Monterrey,€500K,MID,66.22,55.0,77.0,66.0,49.0,51.0,56.0,50.0,10.0,175.26
170877,K. Letheren,30,Wales,63,Plymouth Argyle,€240K,GK,93.89,11.0,42.0,15.0,32.0,58.0,42.0,10.0,61.0,187.96
230270,Fabiem Jardim,34,Brazil,63,Paraná,€190K,MID,78.02,57.0,64.0,66.0,56.0,54.0,58.0,61.0,9.0,182.88
239486,Zé Pedro,21,Portugal,63,CD Feirense,€550K,MID,68.95,57.0,68.0,65.0,57.0,51.0,58.0,63.0,14.0,175.26
174206,G. Moss,35,New Zealand,63,Newcastle Jets,€90K,GK,89.81,11.0,36.0,22.0,28.0,69.0,30.0,10.0,63.0,187.96
240510,J. Bohui,19,England,63,Manchester United,€700K,ATT,74.84,62.0,75.0,62.0,62.0,64.0,57.0,64.0,11.0,175.26
182398,Chen Lei,32,China PR,63,Chongqing Dangdai Lifan FC SWM Team,€200K,DEF,79.83,57.0,70.0,62.0,71.0,62.0,63.0,60.0,16.0,182.88
199039,C. Freitag,28,Austria,63,FC Wacker Innsbruck,€325K,MID,79.83,32.0,46.0,51.0,63.0,77.0,58.0,56.0,8.0,182.88
211839,S. Eismann,30,Germany,63,FC Carl Zeiss Jena,€270K,MID,76.2,42.0,59.0,49.0,72.0,73.0,57.0,37.0,10.0,182.88
221823,Zhao Hejing,33,China PR,63,Guizhou Hengfeng FC,€140K,DEF,73.94,29.0,74.0,65.0,67.0,73.0,39.0,43.0,14.0,185.42
230015,I. Diallo,21,Mali,63,KAS Eupen,€450K,DEF,66.22,25.0,71.0,46.0,35.0,51.0,33.0,20.0,15.0,175.26
236415,R. Alfani,22,Argentina,63,Rosario Central,€500K,DEF,78.93,28.0,55.0,30.0,56.0,64.0,27.0,25.0,15.0,185.42
244863,Y. Benrahou,19,Morocco,63,FC Girondins de Bordeaux,€800K,MID,62.14,50.0,75.0,72.0,39.0,46.0,71.0,54.0,14.0,170.18
206208,F. Brügmann,27,Germany,63,FC Carl Zeiss Jena,€350K,DEF,69.85,32.0,74.0,59.0,73.0,57.0,42.0,41.0,14.0,172.72
232064,M. Tumminello,19,Italy,63,Atalanta,€800K,ATT,76.2,68.0,44.0,51.0,51.0,55.0,45.0,64.0,11.0,180.34
240000,E. Abouchabaka,18,Germany,63,SpVgg Greuther Fürth,€750K,MID,73.03,65.0,65.0,64.0,48.0,54.0,64.0,53.0,11.0,182.88
240256,M. Kavdanski,31,Bulgaria,63,Clermont Foot 63,€250K,DEF,72.12,17.0,32.0,34.0,61.0,85.0,41.0,28.0,6.0,187.96
180352,R. Finn,30,Republic of Ireland,63,Shamrock Rovers,€350K,MID,74.84,58.0,65.0,65.0,70.0,65.0,65.0,56.0,11.0,182.88
213889,R. Haynes,22,England,63,Shrewsbury,€450K,DEF,68.04,58.0,76.0,64.0,71.0,53.0,59.0,60.0,12.0,182.88
221569,Y. Mena,26,Colombia,63,Independiente Medellín,€450K,ATT,78.93,62.0,67.0,60.0,71.0,78.0,50.0,58.0,11.0,182.88
229249,J. Mulraney,22,Republic of Ireland,63,Heart of Midlothian,€525K,MID,63.96,52.0,87.0,69.0,65.0,32.0,57.0,48.0,11.0,172.72
241537,André Luis Neitzke,31,Brazil,63,FC Sion,€250K,DEF,79.83,17.0,53.0,33.0,56.0,69.0,35.0,24.0,10.0,185.42
200578,Lee Jae Myung,26,Korea Republic,63,Gyeongnam FC,€350K,DEF,73.94,17.0,83.0,59.0,87.0,69.0,45.0,56.0,7.0,182.88
222338,T. Redding,21,United States,63,New York Red Bulls,€525K,DEF,83.91,23.0,66.0,41.0,48.0,72.0,38.0,28.0,12.0,187.96
226946,I. Ayala,20,Chile,63,CD Palestino,€575K,DEF,64.86,28.0,67.0,62.0,73.0,67.0,53.0,51.0,11.0,167.64
231554,J. Justin,20,England,63,Luton Town,€575K,DEF,71.21,40.0,73.0,62.0,72.0,62.0,54.0,48.0,14.0,182.88
169602,A. Eckersley,32,England,63,St. Mirren,€200K,DEF,76.2,39.0,68.0,60.0,72.0,75.0,51.0,46.0,7.0,175.26
238210,B. Bye,28,Norway,63,Kristiansund BK,€375K,MID,83.01,64.0,69.0,63.0,69.0,76.0,58.0,62.0,14.0,185.42
242306,G. Soto,24,Chile,63,CD Palestino,€400K,DEF,71.21,17.0,57.0,54.0,60.0,65.0,34.0,41.0,6.0,175.26
242562,J. van der Werff,19,Switzerland,63,FC Red Bull Salzburg,€725K,DEF,74.84,26.0,67.0,42.0,58.0,67.0,30.0,36.0,8.0,187.96
142979,J. Quiroga,36,Argentina,63,Belgrano de Córdoba,€40K,DEF,78.93,39.0,58.0,44.0,63.0,73.0,61.0,55.0,12.0,180.34
224387,E. Bearzotti,21,Italy,63,Cosenza,€600K,ATT,69.85,55.0,65.0,68.0,44.0,54.0,54.0,65.0,6.0,180.34
229507,T. Mahrer,28,Austria,63,SV Mattersburg,€300K,DEF,81.19,17.0,44.0,35.0,64.0,89.0,26.0,28.0,15.0,190.5
237443,T. Okubo,28,Japan,63,FC Tokyo,€260K,GK,92.08,5.0,21.0,9.0,43.0,68.0,50.0,4.0,68.0,190.5
192899,S. Zenjov,29,Estonia,63,Cracovia,€350K,MID,72.12,62.0,75.0,61.0,60.0,68.0,45.0,64.0,6.0,182.88
193155,L. Musculus,27,Germany,63,KFC Uerdingen 05,€400K,ATT,73.03,67.0,72.0,60.0,46.0,72.0,46.0,63.0,12.0,180.34
219268,L. Pavez,30,Chile,63,Unión Española,€270K,MID,68.95,45.0,60.0,59.0,77.0,59.0,50.0,45.0,14.0,175.26
235652,U. Yuvakuran,20,Turkey,63,Beşiktaş JK,€575K,GK,81.19,8.0,36.0,7.0,17.0,68.0,32.0,7.0,64.0,193.04
241028,J. Aylagas,22,Argentina,63,Club Atlético Colón,€400K,GK,84.82,16.0,35.0,20.0,17.0,77.0,40.0,10.0,65.0,187.96
189828,M. Byrne,29,Republic of Ireland,63,Gillingham,€350K,MID,69.85,45.0,77.0,53.0,90.0,70.0,58.0,58.0,9.0,175.26
202117,M. Haakenstad,24,Norway,63,Lillestrøm SK,€375K,DEF,73.03,49.0,84.0,59.0,91.0,73.0,49.0,46.0,9.0,182.88
228997,C. Goode,22,England,63,Scunthorpe United,€450K,DEF,74.84,25.0,58.0,34.0,61.0,72.0,34.0,30.0,1.0,195.58
231301,E. Saavedra,22,Bolivia,63,,€0,DEF,66.22,42.0,67.0,57.0,81.0,41.0,40.0,53.0,6.0,172.72
239493,M. Baku,20,Germany,63,SG Sonnenhof Großaspach,€800K,MID,67.13,46.0,92.0,66.0,80.0,53.0,49.0,62.0,5.0,177.8
244869,G. Compagnucci,26,Argentina,63,Unión de Santa Fe,€400K,MID,73.03,57.0,78.0,59.0,66.0,52.0,61.0,57.0,12.0,177.8
198534,M. Rømer,26,Denmark,63,SønderjyskE,€425K,MID,81.19,44.0,57.0,63.0,81.0,75.0,62.0,56.0,6.0,180.34
211846,S. Amro,28,Saudi Arabia,63,Al Wehda,€290K,DEF,72.12,48.0,76.0,51.0,74.0,69.0,58.0,55.0,9.0,177.8
221574,W. de la Rosa,25,Colombia,63,Envigado FC,€500K,ATT,63.96,62.0,89.0,67.0,68.0,40.0,43.0,61.0,6.0,165.1
225670,J. Baird,22,Scotland,63,St. Mirren,€500K,DEF,68.04,27.0,73.0,45.0,68.0,73.0,36.0,24.0,7.0,187.96
243334,Pistu,21,Spain,63,AD Alcorcón,€475K,DEF,78.02,22.0,64.0,33.0,64.0,68.0,36.0,26.0,9.0,187.96
198535,M. Greve,28,Denmark,63,Vejle Boldklub,€300K,DEF,76.2,28.0,42.0,38.0,65.0,79.0,38.0,38.0,11.0,195.58
221831,Shin Chang Moo,25,Korea Republic,63,Sangju Sangmu FC,€450K,MID,67.13,55.0,64.0,59.0,75.0,53.0,67.0,61.0,15.0,170.18
231303,L. Grace,25,Republic of Ireland,63,Shamrock Rovers,€425K,DEF,82.1,25.0,55.0,55.0,61.0,75.0,32.0,20.0,6.0,185.42
240007,M. Trianni,25,Germany,63,VfR Aalen,€475K,MID,73.03,47.0,72.0,65.0,70.0,61.0,66.0,57.0,11.0,180.34
246407,C. Añez,22,Bolivia,63,,€0,DEF,64.86,28.0,73.0,53.0,75.0,40.0,39.0,47.0,11.0,175.26
134792,D. Bowditch,32,England,63,Northampton Town,€290K,MID,72.12,57.0,62.0,58.0,69.0,57.0,66.0,63.0,11.0,180.34
222600,Lee Tae Hee,23,Korea Republic,63,Incheon United FC,€400K,GK,81.19,16.0,42.0,12.0,31.0,67.0,35.0,17.0,63.0,187.96
243080,Carlos Isaac,20,Spain,63,Atlético Madrid,€625K,DEF,73.94,26.0,64.0,55.0,69.0,65.0,37.0,45.0,5.0,182.88
217225,J. Lalpekhlua,27,India,63,,€0,ATT,74.84,63.0,77.0,61.0,60.0,63.0,46.0,55.0,11.0,175.26
209546,Rafhael Lucas,25,Brazil,63,Jaguares de Córdoba,€475K,ATT,71.21,60.0,78.0,74.0,59.0,61.0,53.0,49.0,13.0,175.26
212106,D. Connolly,23,Republic of Ireland,63,Dundalk,€550K,MID,68.95,58.0,90.0,64.0,56.0,62.0,54.0,57.0,12.0,175.26
236938,M. Wilks,19,England,63,Doncaster Rovers,€800K,ATT,71.21,60.0,82.0,68.0,69.0,64.0,49.0,64.0,9.0,182.88
238986,F. Luckeneder,24,Austria,63,SCR Altach,€450K,DEF,73.03,17.0,49.0,27.0,55.0,78.0,29.0,24.0,6.0,190.5
239754,M. Košťál,22,Slovakia,63,Wisła Kraków,€575K,MID,62.14,54.0,82.0,66.0,56.0,40.0,59.0,56.0,12.0,177.8
242314,S. Camara Jönsson,34,Sweden,63,Trelleborgs FF,€190K,ATT,87.09,71.0,60.0,44.0,61.0,85.0,46.0,66.0,8.0,190.5
199307,A. Höller,29,Austria,63,SV Mattersburg,€280K,DEF,82.1,38.0,68.0,58.0,90.0,90.0,58.0,49.0,13.0,193.04
225419,E. Ruiz,20,Colombia,63,La Equidad,€675K,GK,83.91,14.0,47.0,13.0,36.0,62.0,20.0,17.0,65.0,187.96
236171,Felipe Soldivia,30,Brazil,63,Ceará Sporting Club,€350K,MID,67.13,51.0,67.0,61.0,70.0,67.0,59.0,57.0,10.0,172.72
243339,D. Bizimana,21,Rwanda,63,Waasland-Beveren,€475K,MID,77.11,58.0,74.0,60.0,63.0,67.0,60.0,61.0,8.0,180.34
186507,C. Landu Landu,26,Norway,63,Tromsø IL,€450K,MID,83.01,36.0,68.0,61.0,79.0,82.0,51.0,62.0,13.0,182.88
192651,O. Malik,27,Australia,63,Melbourne City FC,€300K,MID,74.84,33.0,65.0,55.0,72.0,75.0,57.0,45.0,9.0,185.42
198540,G. Sandberg Magnusson,26,Sweden,63,IF Brommapojkarna,€375K,MID,76.2,56.0,57.0,52.0,90.0,73.0,55.0,53.0,9.0,180.34
237452,S. Yajima,24,Japan,63,Vegalta Sendai,€475K,MID,67.13,46.0,71.0,62.0,77.0,56.0,61.0,56.0,11.0,170.18
241292,I. Huguenet,20,Argentina,63,Defensa y Justicia,€725K,ATT,78.02,65.0,63.0,64.0,45.0,66.0,53.0,64.0,8.0,187.96
242572,K. Belmar,25,United States,63,Sporting Kansas City,€450K,ATT,72.12,68.0,68.0,71.0,69.0,72.0,57.0,45.0,7.0,180.34
193932,R. Lambe,27,Bermuda,63,Cambridge United,€375K,MID,81.19,54.0,80.0,62.0,62.0,73.0,59.0,62.0,12.0,175.26
197774,C. McAleny,25,England,63,Fleetwood Town,€475K,ATT,66.22,63.0,72.0,64.0,48.0,46.0,49.0,60.0,11.0,177.8
222350,Xie Pengfei,25,China PR,63,Jiangsu Suning FC,€450K,MID,73.03,57.0,76.0,68.0,74.0,71.0,59.0,58.0,7.0,180.34
244366,Guilherme Oliveira,23,Portugal,63,Os Belenenses,€350K,GK,81.19,9.0,32.0,13.0,22.0,74.0,48.0,6.0,63.0,187.96
210319,I. Akinade,24,Nigeria,63,Waterford FC,€500K,ATT,94.8,62.0,71.0,56.0,71.0,89.0,53.0,55.0,8.0,190.5
225423,S. Vega,20,Colombia,63,Millonarios FC,€725K,DEF,69.85,22.0,65.0,63.0,72.0,70.0,45.0,52.0,9.0,177.8
226191,Wu Qing,36,China PR,63,Chongqing Dangdai Lifan FC SWM Team,€120K,MID,69.85,63.0,46.0,67.0,36.0,67.0,64.0,66.0,9.0,170.18
111503,C. Ben Saada,34,Tunisia,63,ESTAC Troyes,€190K,MID,64.86,61.0,62.0,67.0,33.0,36.0,66.0,59.0,16.0,170.18
242575,B. Owundi Eko'o,24,Cameroon,63,Minnesota United FC,€400K,DEF,86.18,21.0,64.0,29.0,59.0,77.0,33.0,22.0,14.0,187.96
212624,D. Bohl,24,Germany,63,Hallescher FC,€425K,MID,68.95,45.0,66.0,60.0,91.0,60.0,59.0,53.0,13.0,172.72
222864,J. Rose,23,England,63,Southampton,€400K,GK,74.84,14.0,41.0,18.0,29.0,45.0,31.0,10.0,68.0,182.88
237712,V. Castellanos,19,Argentina,63,New York City FC,€800K,MID,73.94,58.0,68.0,68.0,43.0,53.0,63.0,58.0,8.0,177.8
239504,J. Gordon,23,England,63,Walsall,€525K,ATT,73.94,62.0,80.0,62.0,72.0,68.0,57.0,62.0,7.0,177.8
234129,D. Sinik,19,Turkey,63,Antalyaspor,€800K,MID,66.22,41.0,70.0,64.0,72.0,33.0,62.0,53.0,15.0,175.26
234897,J. Arak,23,Poland,63,Lechia Gdańsk,€550K,ATT,78.02,62.0,78.0,56.0,60.0,66.0,57.0,59.0,12.0,182.88
236689,K. Al Samiri,21,Saudi Arabia,63,Al Ittihad,€600K,MID,58.06,41.0,63.0,64.0,67.0,58.0,60.0,57.0,12.0,167.64
243857,P. Mako,24,South Africa,63,Orlando Pirates,€400K,DEF,58.97,34.0,77.0,61.0,67.0,43.0,44.0,52.0,10.0,162.56
230802,H. Al Amiri,24,Saudi Arabia,63,Al Qadisiyah,€475K,MID,55.79,45.0,74.0,64.0,52.0,54.0,65.0,57.0,6.0,167.64
237202,G. Terrani,23,Italy,63,Perugia,€500K,ATT,69.85,62.0,71.0,66.0,58.0,61.0,55.0,63.0,10.0,177.8
172178,B. Corr,33,Republic of Ireland,63,Cambridge United,€230K,ATT,78.93,66.0,52.0,47.0,41.0,79.0,56.0,66.0,14.0,190.5
188818,L. Ngwat Mahop,30,Cameroon,63,SCR Altach,€350K,MID,78.02,56.0,64.0,68.0,55.0,73.0,64.0,58.0,6.0,182.88
219795,J. Coleman,22,England,63,Shrewsbury,€400K,GK,82.1,17.0,40.0,17.0,40.0,60.0,11.0,11.0,64.0,198.12
155795,W. Łobodziński,35,Poland,63,Miedź Legnica,€160K,MID,79.83,59.0,60.0,64.0,41.0,73.0,58.0,65.0,15.0,187.96
224915,S. Wright,20,Scotland,63,Aberdeen,€650K,MID,64.86,58.0,83.0,66.0,62.0,42.0,58.0,55.0,16.0,175.26
234387,H. Starostzik,27,Germany,63,Hallescher FC,€350K,DEF,82.1,25.0,39.0,30.0,59.0,85.0,35.0,28.0,12.0,187.96
171923,S. Foley,31,Republic of Ireland,63,Northampton Town,€325K,MID,73.94,57.0,71.0,62.0,71.0,69.0,64.0,59.0,13.0,182.88
